benchmark,matrix_size,num_threads,block_size,chunk_size,mflops
dmatdmatadd,230,10,4-512,1,950.694
dmatdmatadd,264,10,4-512,1,1172.53
dmatdmatadd,300,10,4-512,1,1357.87
dmatdmatadd,345,10,4-512,1,1888.21
dmatdmatadd,396,10,4-512,1,2197.93
dmatdmatadd,455,10,4-512,1,2467.22
dmatdmatadd,523,10,4-512,1,2888.34
dmatdmatadd,600,10,4-512,1,3227.0
dmatdmatadd,690,10,4-512,1,3586.91
dmatdmatadd,793,10,4-512,1,3573.86
dmatdmatadd,912,10,4-512,1,2838.16
dmatdmatadd,1048,10,4-512,1,2180.98
dmatdmatadd,1200,10,4-512,1,1608.15
dmatdmatadd,1380,10,4-512,1,1306.44
dmatdmatadd,1587,10,4-512,1,910.098
dmatdmatadd,1825,10,4-512,1,918.43
dmatdmatadd,2100,10,4-512,1,891.662
dmatdmatadd,2415,10,4-512,1,868.476
dmatdmatadd,2777,10,4-512,1,842.386
dmatdmatadd,3193,10,4-512,1,846.417
dmatdmatadd,3672,10,4-512,1,856.261
dmatdmatadd,4222,10,4-512,1,953.246
dmatdmatadd,4855,10,4-512,1,956.57
dmatdmatadd,5583,10,4-512,1,860.12
dmatdmatadd,6420,10,4-512,1,859.352
dmatdmatadd,7000,10,4-512,1,965.825
dmatdmatadd,1,10,4-512,5,87.5208
dmatdmatadd,2,10,4-512,5,288.577
dmatdmatadd,3,10,4-512,5,546.291
dmatdmatadd,4,10,4-512,5,840.955
dmatdmatadd,5,10,4-512,5,927.366
dmatdmatadd,6,10,4-512,5,1174.6
dmatdmatadd,7,10,4-512,5,1356.76
dmatdmatadd,8,10,4-512,5,1662.99
dmatdmatadd,9,10,4-512,5,1493.24
dmatdmatadd,10,10,4-512,5,1687.65
dmatdmatadd,11,10,4-512,5,1878.67
dmatdmatadd,12,10,4-512,5,2061.36
dmatdmatadd,13,10,4-512,5,1505.55
dmatdmatadd,14,10,4-512,5,1618.57
dmatdmatadd,16,10,4-512,5,1904.84
dmatdmatadd,18,10,4-512,5,1933.7
dmatdmatadd,20,10,4-512,5,2160.35
dmatdmatadd,23,10,4-512,5,2211.58
dmatdmatadd,26,10,4-512,5,2131.97
dmatdmatadd,30,10,4-512,5,2299.07
dmatdmatadd,34,10,4-512,5,2287.93
dmatdmatadd,39,10,4-512,5,1391.36
dmatdmatadd,45,10,4-512,5,1487.7
dmatdmatadd,52,10,4-512,5,1565.74
dmatdmatadd,60,10,4-512,5,1474.49
dmatdmatadd,69,10,4-512,5,1507.49
dmatdmatadd,79,10,4-512,5,1634.32
dmatdmatadd,90,10,4-512,5,1546.2
dmatdmatadd,103,10,4-512,5,1525.38
dmatdmatadd,118,10,4-512,5,1379.36
dmatdmatadd,135,10,4-512,5,1109.61
dmatdmatadd,155,10,4-512,5,1075.61
dmatdmatadd,176,10,4-512,5,1064.38
dmatdmatadd,200,10,4-512,5,1076.45
dmatdmatadd,230,10,4-512,5,1160.19
dmatdmatadd,264,10,4-512,5,1407.6
dmatdmatadd,300,10,4-512,5,1719.56
dmatdmatadd,345,10,4-512,5,2086.28
dmatdmatadd,396,10,4-512,5,2413.65
dmatdmatadd,455,10,4-512,5,2769.61
dmatdmatadd,523,10,4-512,5,2833.24
dmatdmatadd,600,10,4-512,5,3207.73
dmatdmatadd,690,10,4-512,5,3443.55
dmatdmatadd,793,10,4-512,5,3594.09
dmatdmatadd,912,10,4-512,5,2781.47
dmatdmatadd,1048,10,4-512,5,1715.74
dmatdmatadd,1200,10,4-512,5,1598.51
dmatdmatadd,1380,10,4-512,5,991.069
dmatdmatadd,1587,10,4-512,5,917.217
dmatdmatadd,1825,10,4-512,5,860.34
dmatdmatadd,2100,10,4-512,5,868.002
dmatdmatadd,2415,10,4-512,5,850.313
dmatdmatadd,2777,10,4-512,5,848.366
dmatdmatadd,3193,10,4-512,5,849.377
dmatdmatadd,3672,10,4-512,5,866.442
dmatdmatadd,4222,10,4-512,5,963.567
dmatdmatadd,4855,10,4-512,5,951.176
dmatdmatadd,5583,10,4-512,5,849.715
dmatdmatadd,6420,10,4-512,5,964.852
dmatdmatadd,7000,10,4-512,5,858.846
dmatdmatadd,1,10,4-512,10,87.5617
dmatdmatadd,2,10,4-512,10,288.939
dmatdmatadd,3,10,4-512,10,547.146
dmatdmatadd,4,10,4-512,10,840.118
dmatdmatadd,5,10,4-512,10,930.836
dmatdmatadd,6,10,4-512,10,1175.71
dmatdmatadd,7,10,4-512,10,1423.92
dmatdmatadd,8,10,4-512,10,1664.13
dmatdmatadd,9,10,4-512,10,1499.53
dmatdmatadd,10,10,4-512,10,1694.77
dmatdmatadd,11,10,4-512,10,1872.61
dmatdmatadd,12,10,4-512,10,2035.26
dmatdmatadd,13,10,4-512,10,1548.96
dmatdmatadd,14,10,4-512,10,1660.88
dmatdmatadd,16,10,4-512,10,2259.26
dmatdmatadd,18,10,4-512,10,1852.96
dmatdmatadd,20,10,4-512,10,2094.21
dmatdmatadd,23,10,4-512,10,2267.61
dmatdmatadd,26,10,4-512,10,2223.82
dmatdmatadd,30,10,4-512,10,2300.62
dmatdmatadd,34,10,4-512,10,2349.34
dmatdmatadd,39,10,4-512,10,1425.22
dmatdmatadd,45,10,4-512,10,1491.82
dmatdmatadd,52,10,4-512,10,1583.18
dmatdmatadd,60,10,4-512,10,1468.98
dmatdmatadd,69,10,4-512,10,1490.37
dmatdmatadd,79,10,4-512,10,1563.22
dmatdmatadd,90,10,4-512,10,1504.5
dmatdmatadd,103,10,4-512,10,1494.92
dmatdmatadd,118,10,4-512,10,1318.52
dmatdmatadd,135,10,4-512,10,1093.46
dmatdmatadd,155,10,4-512,10,1076.32
dmatdmatadd,176,10,4-512,10,1063.52
dmatdmatadd,200,10,4-512,10,1110.63
dmatdmatadd,230,10,4-512,10,1284.24
dmatdmatadd,264,10,4-512,10,1475.13
dmatdmatadd,300,10,4-512,10,1749.94
dmatdmatadd,345,10,4-512,10,2123.91
dmatdmatadd,396,10,4-512,10,2374.59
dmatdmatadd,455,10,4-512,10,2577.7
dmatdmatadd,523,10,4-512,10,3135.94
dmatdmatadd,600,10,4-512,10,3386.6
dmatdmatadd,690,10,4-512,10,3798.09
dmatdmatadd,793,10,4-512,10,3603.85
dmatdmatadd,912,10,4-512,10,2728.51
dmatdmatadd,1048,10,4-512,10,2124.38
dmatdmatadd,1200,10,4-512,10,1615.77
dmatdmatadd,1380,10,4-512,10,1003.52
dmatdmatadd,1587,10,4-512,10,1176.6
dmatdmatadd,1825,10,4-512,10,1048.15
dmatdmatadd,2100,10,4-512,10,1051.58
dmatdmatadd,2415,10,4-512,10,944.712
dmatdmatadd,2777,10,4-512,10,961.293
dmatdmatadd,3193,10,4-512,10,828.216
dmatdmatadd,3672,10,4-512,10,845.389
dmatdmatadd,4222,10,4-512,10,854.015
dmatdmatadd,4855,10,4-512,10,862.093
dmatdmatadd,5583,10,4-512,10,958.582
dmatdmatadd,6420,10,4-512,10,968.118
dmatdmatadd,7000,10,4-512,10,877.562
dmatdmatadd,1,10,4-512,15,87.2454
dmatdmatadd,2,10,4-512,15,258.752
dmatdmatadd,3,10,4-512,15,545.771
dmatdmatadd,4,10,4-512,15,834.726
dmatdmatadd,5,10,4-512,15,928.146
dmatdmatadd,6,10,4-512,15,1177.24
dmatdmatadd,7,10,4-512,15,1422.34
dmatdmatadd,8,10,4-512,15,1661.43
dmatdmatadd,9,10,4-512,15,1491.64
dmatdmatadd,10,10,4-512,15,1269.77
dmatdmatadd,11,10,4-512,15,1874.44
dmatdmatadd,12,10,4-512,15,2057.89
dmatdmatadd,13,10,4-512,15,1919.15
dmatdmatadd,14,10,4-512,15,1675.57
dmatdmatadd,16,10,4-512,15,1692.62
dmatdmatadd,18,10,4-512,15,1930.72
dmatdmatadd,20,10,4-512,15,2074.71
dmatdmatadd,23,10,4-512,15,2275.83
dmatdmatadd,26,10,4-512,15,2200.61
dmatdmatadd,30,10,4-512,15,2321.38
dmatdmatadd,34,10,4-512,15,2347.58
dmatdmatadd,39,10,4-512,15,1510.52
dmatdmatadd,45,10,4-512,15,1511.82
dmatdmatadd,52,10,4-512,15,1593.57
dmatdmatadd,60,10,4-512,15,1494.75
dmatdmatadd,69,10,4-512,15,1535.21
dmatdmatadd,79,10,4-512,15,1610.25
dmatdmatadd,90,10,4-512,15,1526.8
dmatdmatadd,103,10,4-512,15,1485.9
dmatdmatadd,118,10,4-512,15,1324.7
dmatdmatadd,135,10,4-512,15,1149.84
dmatdmatadd,155,10,4-512,15,1068.56
dmatdmatadd,176,10,4-512,15,1049.48
dmatdmatadd,200,10,4-512,15,1062.65
dmatdmatadd,230,10,4-512,15,1277.14
dmatdmatadd,264,10,4-512,15,1449.93
dmatdmatadd,300,10,4-512,15,1648.15
dmatdmatadd,345,10,4-512,15,1813.15
dmatdmatadd,396,10,4-512,15,1989.11
dmatdmatadd,455,10,4-512,15,2337.11
dmatdmatadd,523,10,4-512,15,3338.8
dmatdmatadd,600,10,4-512,15,3505.32
dmatdmatadd,690,10,4-512,15,3723.63
dmatdmatadd,793,10,4-512,15,3985.49
dmatdmatadd,912,10,4-512,15,3203.01
dmatdmatadd,1048,10,4-512,15,2162.64
dmatdmatadd,1200,10,4-512,15,1551.66
dmatdmatadd,1380,10,4-512,15,1271.95
dmatdmatadd,1587,10,4-512,15,1127.18
dmatdmatadd,1825,10,4-512,15,872.058
dmatdmatadd,2100,10,4-512,15,1010.46
dmatdmatadd,2415,10,4-512,15,984.654
dmatdmatadd,2777,10,4-512,15,957.79
dmatdmatadd,3193,10,4-512,15,831.771
dmatdmatadd,3672,10,4-512,15,977.195
dmatdmatadd,4222,10,4-512,15,964.531
dmatdmatadd,4855,10,4-512,15,854.287
dmatdmatadd,5583,10,4-512,15,855.869
dmatdmatadd,6420,10,4-512,15,865.167
dmatdmatadd,7000,10,4-512,15,871.134
dmatdmatadd,1,10,4-512,20,87.5209
dmatdmatadd,2,10,4-512,20,288.306
dmatdmatadd,3,10,4-512,20,533.111
dmatdmatadd,4,10,4-512,20,839.47
dmatdmatadd,5,10,4-512,20,927.758
dmatdmatadd,6,10,4-512,20,1177.94
dmatdmatadd,7,10,4-512,20,1415.28
dmatdmatadd,8,10,4-512,20,1663.69
dmatdmatadd,9,10,4-512,20,1107.41
dmatdmatadd,10,10,4-512,20,1694.45
dmatdmatadd,11,10,4-512,20,1477.88
dmatdmatadd,12,10,4-512,20,1682.54
dmatdmatadd,13,10,4-512,20,1934.06
dmatdmatadd,14,10,4-512,20,2095.47
dmatdmatadd,16,10,4-512,20,2192.57
dmatdmatadd,18,10,4-512,20,1934.0
dmatdmatadd,20,10,4-512,20,2149.4
dmatdmatadd,23,10,4-512,20,2312.91
dmatdmatadd,26,10,4-512,20,2219.4
dmatdmatadd,30,10,4-512,20,2284.14
dmatdmatadd,34,10,4-512,20,2333.43
dmatdmatadd,39,10,4-512,20,1411.26
dmatdmatadd,45,10,4-512,20,1505.23
dmatdmatadd,52,10,4-512,20,1588.76
dmatdmatadd,60,10,4-512,20,1487.15
dmatdmatadd,69,10,4-512,20,1480.22
dmatdmatadd,79,10,4-512,20,1451.23
dmatdmatadd,90,10,4-512,20,1437.75
dmatdmatadd,103,10,4-512,20,1458.06
dmatdmatadd,118,10,4-512,20,1304.82
dmatdmatadd,135,10,4-512,20,1113.21
dmatdmatadd,155,10,4-512,20,1070.95
dmatdmatadd,176,10,4-512,20,1058.34
dmatdmatadd,200,10,4-512,20,1051.66
dmatdmatadd,230,10,4-512,20,1221.54
dmatdmatadd,264,10,4-512,20,1411.24
dmatdmatadd,300,10,4-512,20,1616.04
dmatdmatadd,345,10,4-512,20,1656.61
dmatdmatadd,396,10,4-512,20,1857.71
dmatdmatadd,455,10,4-512,20,2107.19
dmatdmatadd,523,10,4-512,20,2809.96
dmatdmatadd,600,10,4-512,20,3324.12
dmatdmatadd,690,10,4-512,20,3897.45
dmatdmatadd,793,10,4-512,20,3753.21
dmatdmatadd,912,10,4-512,20,3128.97
dmatdmatadd,1048,10,4-512,20,2226.46
dmatdmatadd,1200,10,4-512,20,1247.87
dmatdmatadd,1380,10,4-512,20,1045.89
dmatdmatadd,1587,10,4-512,20,956.318
dmatdmatadd,1825,10,4-512,20,874.33
dmatdmatadd,2100,10,4-512,20,863.105
dmatdmatadd,2415,10,4-512,20,960.7
dmatdmatadd,2777,10,4-512,20,851.833
dmatdmatadd,3193,10,4-512,20,842.588
dmatdmatadd,3672,10,4-512,20,854.464
dmatdmatadd,4222,10,4-512,20,857.198
dmatdmatadd,4855,10,4-512,20,869.162
dmatdmatadd,5583,10,4-512,20,958.253
dmatdmatadd,6420,10,4-512,20,872.206
dmatdmatadd,7000,10,4-512,20,874.242
dmatdmatadd,1,10,4-64,1,87.2766
dmatdmatadd,2,10,4-64,1,284.502
dmatdmatadd,3,10,4-64,1,550.823
dmatdmatadd,4,10,4-64,1,840.953
dmatdmatadd,5,10,4-64,1,931.839
dmatdmatadd,6,10,4-64,1,1090.55
dmatdmatadd,7,10,4-64,1,1412.49
dmatdmatadd,8,10,4-64,1,1007.63
dmatdmatadd,9,10,4-64,1,1494.39
dmatdmatadd,10,10,4-64,1,1682.99
dmatdmatadd,11,10,4-64,1,1867.02
dmatdmatadd,12,10,4-64,1,1782.58
dmatdmatadd,13,10,4-64,1,1601.63
dmatdmatadd,14,10,4-64,1,1728.22
dmatdmatadd,16,10,4-64,1,1935.71
dmatdmatadd,18,10,4-64,1,2320.41
dmatdmatadd,20,10,4-64,1,2091.44
dmatdmatadd,23,10,4-64,1,2154.93
dmatdmatadd,26,10,4-64,1,2178.73
dmatdmatadd,30,10,4-64,1,2319.88
dmatdmatadd,34,10,4-64,1,2313.86
dmatdmatadd,39,10,4-64,1,1521.11
dmatdmatadd,45,10,4-64,1,1512.61
dmatdmatadd,52,10,4-64,1,1598.08
dmatdmatadd,60,10,4-64,1,1494.92
dmatdmatadd,69,10,4-64,1,1523.01
dmatdmatadd,79,10,4-64,1,1596.0
dmatdmatadd,90,10,4-64,1,1491.74
dmatdmatadd,103,10,4-64,1,1448.5
dmatdmatadd,118,10,4-64,1,1365.11
dmatdmatadd,135,10,4-64,1,1116.93
dmatdmatadd,155,10,4-64,1,1075.1
dmatdmatadd,176,10,4-64,1,1062.87
dmatdmatadd,200,10,4-64,1,607.786
dmatdmatadd,230,10,4-64,1,808.465
dmatdmatadd,264,10,4-64,1,1041.74
dmatdmatadd,300,10,4-64,1,1286.57
dmatdmatadd,345,10,4-64,1,1575.67
dmatdmatadd,396,10,4-64,1,1866.39
dmatdmatadd,455,10,4-64,1,2238.29
dmatdmatadd,523,10,4-64,1,2532.33
dmatdmatadd,600,10,4-64,1,2940.22
dmatdmatadd,690,10,4-64,1,3212.43
dmatdmatadd,793,10,4-64,1,3375.15
dmatdmatadd,912,10,4-64,1,2695.26
dmatdmatadd,1048,10,4-64,1,2143.08
dmatdmatadd,1200,10,4-64,1,1555.1
dmatdmatadd,1380,10,4-64,1,988.169
dmatdmatadd,1587,10,4-64,1,1056.31
dmatdmatadd,1825,10,4-64,1,1019.24
dmatdmatadd,2100,10,4-64,1,998.982
dmatdmatadd,2415,10,4-64,1,838.846
dmatdmatadd,2777,10,4-64,1,936.588
dmatdmatadd,3193,10,4-64,1,948.654
dmatdmatadd,3672,10,4-64,1,966.78
dmatdmatadd,4222,10,4-64,1,953.951
dmatdmatadd,4855,10,4-64,1,957.046
dmatdmatadd,5583,10,4-64,1,853.658
dmatdmatadd,6420,10,4-64,1,866.942
dmatdmatadd,7000,10,4-64,1,959.102
dmatdmatadd,1,10,4-64,5,87.5732
dmatdmatadd,2,10,4-64,5,285.883
dmatdmatadd,3,10,4-64,5,552.682
dmatdmatadd,4,10,4-64,5,846.125
dmatdmatadd,5,10,4-64,5,932.695
dmatdmatadd,6,10,4-64,5,1171.55
dmatdmatadd,7,10,4-64,5,1413.02
dmatdmatadd,8,10,4-64,5,1661.95
dmatdmatadd,9,10,4-64,5,1184.83
dmatdmatadd,10,10,4-64,5,1687.82
dmatdmatadd,11,10,4-64,5,1871.83
dmatdmatadd,12,10,4-64,5,2064.06
dmatdmatadd,13,10,4-64,5,1936.92
dmatdmatadd,14,10,4-64,5,2074.31
dmatdmatadd,16,10,4-64,5,1802.36
dmatdmatadd,18,10,4-64,5,2283.3
dmatdmatadd,20,10,4-64,5,2382.83
dmatdmatadd,23,10,4-64,5,2251.56
dmatdmatadd,26,10,4-64,5,2152.97
dmatdmatadd,30,10,4-64,5,2307.75
dmatdmatadd,34,10,4-64,5,2339.91
dmatdmatadd,39,10,4-64,5,1374.82
dmatdmatadd,45,10,4-64,5,1496.0
dmatdmatadd,52,10,4-64,5,1580.23
dmatdmatadd,60,10,4-64,5,1472.49
dmatdmatadd,69,10,4-64,5,1517.6
dmatdmatadd,79,10,4-64,5,1632.67
dmatdmatadd,90,10,4-64,5,1555.79
dmatdmatadd,103,10,4-64,5,1433.8
dmatdmatadd,118,10,4-64,5,1334.46
dmatdmatadd,135,10,4-64,5,1131.84
dmatdmatadd,155,10,4-64,5,1076.31
dmatdmatadd,176,10,4-64,5,1065.07
dmatdmatadd,200,10,4-64,5,618.019
dmatdmatadd,230,10,4-64,5,816.287
dmatdmatadd,264,10,4-64,5,1071.83
dmatdmatadd,300,10,4-64,5,1298.29
dmatdmatadd,345,10,4-64,5,1609.52
dmatdmatadd,396,10,4-64,5,1899.94
dmatdmatadd,455,10,4-64,5,2244.71
dmatdmatadd,523,10,4-64,5,2651.54
dmatdmatadd,600,10,4-64,5,2945.48
dmatdmatadd,690,10,4-64,5,3368.45
dmatdmatadd,793,10,4-64,5,3426.35
dmatdmatadd,912,10,4-64,5,2648.88
dmatdmatadd,1048,10,4-64,5,2139.35
dmatdmatadd,1200,10,4-64,5,1562.55
dmatdmatadd,1380,10,4-64,5,1053.09
dmatdmatadd,1587,10,4-64,5,900.983
dmatdmatadd,1825,10,4-64,5,884.476
dmatdmatadd,2100,10,4-64,5,861.161
dmatdmatadd,2415,10,4-64,5,850.109
dmatdmatadd,2777,10,4-64,5,948.829
dmatdmatadd,3193,10,4-64,5,841.73
dmatdmatadd,3672,10,4-64,5,855.591
dmatdmatadd,4222,10,4-64,5,854.618
dmatdmatadd,4855,10,4-64,5,840.288
dmatdmatadd,5583,10,4-64,5,855.617
dmatdmatadd,6420,10,4-64,5,870.078
dmatdmatadd,7000,10,4-64,5,876.715
dmatdmatadd,1,10,4-64,10,87.4994
dmatdmatadd,2,10,4-64,10,283.424
dmatdmatadd,3,10,4-64,10,545.909
dmatdmatadd,4,10,4-64,10,840.587
dmatdmatadd,5,10,4-64,10,932.219
dmatdmatadd,6,10,4-64,10,1169.58
dmatdmatadd,7,10,4-64,10,1279.26
dmatdmatadd,8,10,4-64,10,1659.93
dmatdmatadd,9,10,4-64,10,1493.24
dmatdmatadd,10,10,4-64,10,1301.14
dmatdmatadd,11,10,4-64,10,1867.89
dmatdmatadd,12,10,4-64,10,2065.61
dmatdmatadd,13,10,4-64,10,1949.12
dmatdmatadd,14,10,4-64,10,2100.77
dmatdmatadd,16,10,4-64,10,1978.35
dmatdmatadd,18,10,4-64,10,1919.29
dmatdmatadd,20,10,4-64,10,2592.34
dmatdmatadd,23,10,4-64,10,2206.36
dmatdmatadd,26,10,4-64,10,2261.9
dmatdmatadd,30,10,4-64,10,2329.35
dmatdmatadd,34,10,4-64,10,2360.39
dmatdmatadd,39,10,4-64,10,1516.72
dmatdmatadd,45,10,4-64,10,1497.09
dmatdmatadd,52,10,4-64,10,1572.06
dmatdmatadd,60,10,4-64,10,1486.68
dmatdmatadd,69,10,4-64,10,1524.83
dmatdmatadd,79,10,4-64,10,1626.96
dmatdmatadd,90,10,4-64,10,1509.52
dmatdmatadd,103,10,4-64,10,1454.05
dmatdmatadd,118,10,4-64,10,1224.99
dmatdmatadd,135,10,4-64,10,1133.11
dmatdmatadd,155,10,4-64,10,1082.15
dmatdmatadd,176,10,4-64,10,1063.5
dmatdmatadd,200,10,4-64,10,821.831
dmatdmatadd,230,10,4-64,10,1005.82
dmatdmatadd,264,10,4-64,10,1138.84
dmatdmatadd,300,10,4-64,10,1274.88
dmatdmatadd,345,10,4-64,10,1554.96
dmatdmatadd,396,10,4-64,10,1866.16
dmatdmatadd,455,10,4-64,10,2148.24
dmatdmatadd,523,10,4-64,10,2637.37
dmatdmatadd,600,10,4-64,10,2945.39
dmatdmatadd,690,10,4-64,10,3205.94
dmatdmatadd,793,10,4-64,10,3461.65
dmatdmatadd,912,10,4-64,10,2921.43
dmatdmatadd,1048,10,4-64,10,2076.43
dmatdmatadd,1200,10,4-64,10,1537.56
dmatdmatadd,1380,10,4-64,10,995.998
dmatdmatadd,1587,10,4-64,10,928.231
dmatdmatadd,1825,10,4-64,10,857.421
dmatdmatadd,2100,10,4-64,10,1004.98
dmatdmatadd,2415,10,4-64,10,865.365
dmatdmatadd,2777,10,4-64,10,834.299
dmatdmatadd,3193,10,4-64,10,948.425
dmatdmatadd,3672,10,4-64,10,850.755
dmatdmatadd,4222,10,4-64,10,853.623
dmatdmatadd,4855,10,4-64,10,855.702
dmatdmatadd,5583,10,4-64,10,866.905
dmatdmatadd,6420,10,4-64,10,958.735
dmatdmatadd,7000,10,4-64,10,851.918
dmatdmatadd,1,10,4-64,15,87.2272
dmatdmatadd,2,10,4-64,15,281.064
dmatdmatadd,3,10,4-64,15,541.304
dmatdmatadd,4,10,4-64,15,833.719
dmatdmatadd,5,10,4-64,15,928.501
dmatdmatadd,6,10,4-64,15,1109.53
dmatdmatadd,7,10,4-64,15,1413.11
dmatdmatadd,8,10,4-64,15,1660.43
dmatdmatadd,9,10,4-64,15,1492.16
dmatdmatadd,10,10,4-64,15,1668.21
dmatdmatadd,11,10,4-64,15,1858.25
dmatdmatadd,12,10,4-64,15,2043.06
dmatdmatadd,13,10,4-64,15,1928.5
dmatdmatadd,14,10,4-64,15,2091.88
dmatdmatadd,16,10,4-64,15,1915.57
dmatdmatadd,18,10,4-64,15,2217.3
dmatdmatadd,20,10,4-64,15,2590.28
dmatdmatadd,23,10,4-64,15,2275.63
dmatdmatadd,26,10,4-64,15,2242.26
dmatdmatadd,30,10,4-64,15,2272.66
dmatdmatadd,34,10,4-64,15,2340.9
dmatdmatadd,39,10,4-64,15,1406.58
dmatdmatadd,45,10,4-64,15,1505.33
dmatdmatadd,52,10,4-64,15,1591.64
dmatdmatadd,60,10,4-64,15,1495.34
dmatdmatadd,69,10,4-64,15,1513.99
dmatdmatadd,79,10,4-64,15,1643.5
dmatdmatadd,90,10,4-64,15,1500.52
dmatdmatadd,103,10,4-64,15,1472.69
dmatdmatadd,118,10,4-64,15,1356.99
dmatdmatadd,135,10,4-64,15,1109.91
dmatdmatadd,155,10,4-64,15,1069.81
dmatdmatadd,176,10,4-64,15,1058.14
dmatdmatadd,200,10,4-64,15,873.446
dmatdmatadd,230,10,4-64,15,1085.54
dmatdmatadd,264,10,4-64,15,1307.9
dmatdmatadd,300,10,4-64,15,1529.01
dmatdmatadd,345,10,4-64,15,1686.8
dmatdmatadd,396,10,4-64,15,1913.95
dmatdmatadd,455,10,4-64,15,2208.92
dmatdmatadd,523,10,4-64,15,2556.87
dmatdmatadd,600,10,4-64,15,2985.15
dmatdmatadd,690,10,4-64,15,3322.91
dmatdmatadd,793,10,4-64,15,3411.13
dmatdmatadd,912,10,4-64,15,2809.13
dmatdmatadd,1048,10,4-64,15,2082.33
dmatdmatadd,1200,10,4-64,15,1541.73
dmatdmatadd,1380,10,4-64,15,1259.12
dmatdmatadd,1587,10,4-64,15,1130.03
dmatdmatadd,1825,10,4-64,15,885.807
dmatdmatadd,2100,10,4-64,15,995.673
dmatdmatadd,2415,10,4-64,15,920.815
dmatdmatadd,2777,10,4-64,15,830.483
dmatdmatadd,3193,10,4-64,15,838.51
dmatdmatadd,3672,10,4-64,15,836.087
dmatdmatadd,4222,10,4-64,15,839.012
dmatdmatadd,4855,10,4-64,15,846.466
dmatdmatadd,5583,10,4-64,15,823.827
dmatdmatadd,6420,10,4-64,15,954.833
dmatdmatadd,7000,10,4-64,15,831.607
dmatdmatadd,1,10,4-64,20,87.285
dmatdmatadd,2,10,4-64,20,280.466
dmatdmatadd,3,10,4-64,20,539.864
dmatdmatadd,4,10,4-64,20,825.826
dmatdmatadd,5,10,4-64,20,927.881
dmatdmatadd,6,10,4-64,20,872.818
dmatdmatadd,7,10,4-64,20,1411.67
dmatdmatadd,8,10,4-64,20,1654.77
dmatdmatadd,9,10,4-64,20,1492.94
dmatdmatadd,10,10,4-64,20,1677.95
dmatdmatadd,11,10,4-64,20,1599.32
dmatdmatadd,12,10,4-64,20,2064.36
dmatdmatadd,13,10,4-64,20,1575.02
dmatdmatadd,14,10,4-64,20,1751.53
dmatdmatadd,16,10,4-64,20,2052.46
dmatdmatadd,18,10,4-64,20,1880.02
dmatdmatadd,20,10,4-64,20,2120.76
dmatdmatadd,23,10,4-64,20,2170.07
dmatdmatadd,26,10,4-64,20,2200.91
dmatdmatadd,30,10,4-64,20,2335.02
dmatdmatadd,34,10,4-64,20,2326.46
dmatdmatadd,39,10,4-64,20,1524.15
dmatdmatadd,45,10,4-64,20,1508.47
dmatdmatadd,52,10,4-64,20,1592.04
dmatdmatadd,60,10,4-64,20,1490.36
dmatdmatadd,69,10,4-64,20,1528.04
dmatdmatadd,79,10,4-64,20,1643.04
dmatdmatadd,90,10,4-64,20,1578.17
dmatdmatadd,103,10,4-64,20,1498.74
dmatdmatadd,118,10,4-64,20,1300.37
dmatdmatadd,135,10,4-64,20,1121.34
dmatdmatadd,155,10,4-64,20,1067.65
dmatdmatadd,176,10,4-64,20,1055.29
dmatdmatadd,200,10,4-64,20,1002.55
dmatdmatadd,230,10,4-64,20,1101.07
dmatdmatadd,264,10,4-64,20,1343.85
dmatdmatadd,300,10,4-64,20,1603.2
dmatdmatadd,345,10,4-64,20,1793.82
dmatdmatadd,396,10,4-64,20,2024.63
dmatdmatadd,455,10,4-64,20,2213.59
dmatdmatadd,523,10,4-64,20,2628.37
dmatdmatadd,600,10,4-64,20,2970.93
dmatdmatadd,690,10,4-64,20,3229.81
dmatdmatadd,793,10,4-64,20,3308.46
dmatdmatadd,912,10,4-64,20,2991.16
dmatdmatadd,1048,10,4-64,20,2104.79
dmatdmatadd,1200,10,4-64,20,1561.16
dmatdmatadd,1380,10,4-64,20,1267.83
dmatdmatadd,1587,10,4-64,20,895.055
dmatdmatadd,1825,10,4-64,20,1030.01
dmatdmatadd,2100,10,4-64,20,847.523
dmatdmatadd,2415,10,4-64,20,840.699
dmatdmatadd,2777,10,4-64,20,937.129
dmatdmatadd,3193,10,4-64,20,948.955
dmatdmatadd,3672,10,4-64,20,962.845
dmatdmatadd,4222,10,4-64,20,842.416
dmatdmatadd,4855,10,4-64,20,946.575
dmatdmatadd,5583,10,4-64,20,944.578
dmatdmatadd,6420,10,4-64,20,944.48
dmatdmatadd,7000,10,4-64,20,961.473
dmatdmatadd,1,10,8-1024,1,87.3128
dmatdmatadd,2,10,8-1024,1,288.566
dmatdmatadd,3,10,8-1024,1,548.429
dmatdmatadd,4,10,8-1024,1,826.947
dmatdmatadd,5,10,8-1024,1,926.887
dmatdmatadd,6,10,8-1024,1,1173.92
dmatdmatadd,7,10,8-1024,1,1413.93
dmatdmatadd,8,10,8-1024,1,1663.84
dmatdmatadd,9,10,8-1024,1,1499.52
dmatdmatadd,10,10,8-1024,1,1671.27
dmatdmatadd,11,10,8-1024,1,1857.56
dmatdmatadd,12,10,8-1024,1,2051.31
dmatdmatadd,13,10,8-1024,1,1533.03
dmatdmatadd,14,10,8-1024,1,1694.75
dmatdmatadd,16,10,8-1024,1,1810.97
