benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,chunk_size,num_blocks,mflops,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1))
dmatdmatadd,523,1,12,1024,6276,30,44,996.871,1.4666666666666666,188280,44.0,NA
dmatdmatadd,523,1,12,1024,6276,40,44,997.032,1.1,251040,44.0,NA
dmatdmatadd,523,1,12,1024,6276,44,44,1019.4,1.0,276144,44.0,NA
dmatdmatadd,523,1,16,1024,8368,5,33,932.144,6.6,41840,33.0,NA
dmatdmatadd,523,1,16,1024,8368,6,33,940.219,5.5,50208,33.0,NA
dmatdmatadd,523,1,16,1024,8368,7,33,955.662,4.714285714285714,58576,33.0,NA
dmatdmatadd,523,1,16,1024,8368,8,33,957.515,4.125,66944,33.0,NA
dmatdmatadd,523,1,16,1024,8368,9,33,968.509,3.6666666666666665,75312,33.0,NA
dmatdmatadd,523,1,16,1024,8368,10,33,969.45,3.3,83680,33.0,NA
dmatdmatadd,523,1,16,1024,8368,20,33,993.903,1.65,167360,33.0,NA
dmatdmatadd,523,1,16,1024,8368,30,33,998.169,1.1,251040,33.0,NA
dmatdmatadd,523,1,16,1024,8368,33,33,1022.31,1.0,276144,33.0,NA
dmatdmatadd,523,1,20,1024,10460,4,27,931.741,6.75,41840,27.0,NA
dmatdmatadd,523,1,20,1024,10460,5,27,941.504,5.4,52300,27.0,NA
dmatdmatadd,523,1,20,1024,10460,6,27,952.708,4.5,62760,27.0,NA
dmatdmatadd,523,1,20,1024,10460,7,27,969.037,3.857142857142857,73220,27.0,NA
dmatdmatadd,523,1,20,1024,10460,8,27,967.664,3.375,83680,27.0,NA
dmatdmatadd,523,1,20,1024,10460,9,27,977.573,3.0,94140,27.0,NA
dmatdmatadd,523,1,20,1024,10460,10,27,982.013,2.7,104600,27.0,NA
dmatdmatadd,523,1,20,1024,10460,20,27,995.772,1.35,209200,27.0,NA
dmatdmatadd,523,1,20,1024,10460,27,27,1020.69,1.0,282420,27.0,NA
dmatdmatadd,523,1,32,1024,16736,3,17,943.733,5.666666666666667,50208,17.0,NA
dmatdmatadd,523,1,32,1024,16736,4,17,959.878,4.25,66944,17.0,NA
dmatdmatadd,523,1,32,1024,16736,5,17,969.889,3.4,83680,17.0,NA
dmatdmatadd,523,1,32,1024,16736,6,17,980.561,2.8333333333333335,100416,17.0,NA
dmatdmatadd,523,1,32,1024,16736,7,17,983.735,2.4285714285714284,117152,17.0,NA
dmatdmatadd,523,1,32,1024,16736,8,17,986.003,2.125,133888,17.0,NA
dmatdmatadd,523,1,32,1024,16736,9,17,997.646,1.8888888888888888,150624,17.0,NA
dmatdmatadd,523,1,32,1024,16736,10,17,995.73,1.7,167360,17.0,NA
dmatdmatadd,523,1,32,1024,16736,17,17,1021.92,1.0,284512,17.0,NA
dmatdmatadd,523,1,4,1024,2092,20,131,925.069,6.55,41840,131.0,NA
dmatdmatadd,523,1,4,1024,2092,30,131,946.446,4.366666666666666,62760,131.0,NA
dmatdmatadd,523,1,4,1024,2092,40,131,959.527,3.275,83680,131.0,NA
dmatdmatadd,523,1,4,1024,2092,50,131,972.809,2.62,104600,131.0,NA
dmatdmatadd,523,1,4,1024,2092,60,131,974.132,2.183333333333333,125520,131.0,NA
dmatdmatadd,523,1,4,1024,2092,70,131,988.892,1.8714285714285714,146440,131.0,NA
dmatdmatadd,523,1,4,1024,2092,80,131,988.093,1.6375,167360,131.0,NA
dmatdmatadd,523,1,4,1024,2092,90,131,986.679,1.4555555555555555,188280,131.0,NA
dmatdmatadd,523,1,4,1024,2092,100,131,988.521,1.31,209200,131.0,NA
dmatdmatadd,523,1,4,1024,2092,131,131,1010.49,1.0,274052,131.0,NA
dmatdmatadd,523,1,4,256,1024,100,393,928.31,3.93,102400,393.0,NA
dmatdmatadd,523,1,4,256,1024,200,393,951.446,1.965,204800,393.0,NA
dmatdmatadd,523,1,4,256,1024,300,393,952.232,1.31,307200,393.0,NA
dmatdmatadd,523,1,4,256,1024,393,393,972.426,1.0,402432,393.0,NA
dmatdmatadd,523,1,4,512,2048,60,262,920.24,4.366666666666666,122880,262.0,NA
dmatdmatadd,523,1,4,512,2048,70,262,931.6,3.742857142857143,143360,262.0,NA
dmatdmatadd,523,1,4,512,2048,80,262,934.164,3.275,163840,262.0,NA
dmatdmatadd,523,1,4,512,2048,90,262,944.915,2.911111111111111,184320,262.0,NA
dmatdmatadd,523,1,4,512,2048,100,262,944.611,2.62,204800,262.0,NA
dmatdmatadd,523,1,4,512,2048,200,262,959.355,1.31,409600,262.0,NA
dmatdmatadd,523,1,4,512,2048,262,262,981.042,1.0,536576,262.0,NA
dmatdmatadd,523,1,64,64,4096,30,81,925.244,2.7,122880,81.0,NA
dmatdmatadd,523,1,64,64,4096,40,81,923.598,2.025,163840,81.0,NA
dmatdmatadd,523,1,64,64,4096,50,81,939.325,1.62,204800,81.0,NA
dmatdmatadd,523,1,64,64,4096,60,81,931.65,1.35,245760,81.0,NA
dmatdmatadd,523,1,64,64,4096,70,81,937.206,1.1571428571428573,286720,81.0,NA
dmatdmatadd,523,1,64,64,4096,80,81,940.408,1.0125,327680,81.0,NA
dmatdmatadd,523,1,64,64,4096,81,81,958.915,1.0,331776,81.0,NA
dmatdmatadd,523,1,8,1024,4184,10,66,928.786,6.6,41840,66.0,NA
dmatdmatadd,523,1,8,1024,4184,20,66,966.871,3.3,83680,66.0,NA
dmatdmatadd,523,1,8,1024,4184,30,66,979.262,2.2,125520,66.0,NA
dmatdmatadd,523,1,8,1024,4184,40,66,991.394,1.65,167360,66.0,NA
dmatdmatadd,523,1,8,1024,4184,50,66,991.196,1.32,209200,66.0,NA
dmatdmatadd,523,1,8,1024,4184,60,66,994.979,1.1,251040,66.0,NA
dmatdmatadd,523,1,8,1024,4184,66,66,1015.53,1.0,276144,66.0,NA
dmatdmatadd,523,1,8,512,4096,30,132,929.061,4.4,122880,132.0,NA
dmatdmatadd,523,1,8,512,4096,40,132,942.818,3.3,163840,132.0,NA
dmatdmatadd,523,1,8,512,4096,50,132,952.238,2.64,204800,132.0,NA
dmatdmatadd,523,1,8,512,4096,60,132,953.941,2.2,245760,132.0,NA
dmatdmatadd,523,1,8,512,4096,70,132,966.131,1.8857142857142857,286720,132.0,NA
dmatdmatadd,523,1,8,512,4096,80,132,965.955,1.65,327680,132.0,NA
dmatdmatadd,523,1,8,512,4096,90,132,966.668,1.4666666666666666,368640,132.0,NA
dmatdmatadd,523,1,8,512,4096,100,132,966.737,1.32,409600,132.0,NA
dmatdmatadd,523,1,8,512,4096,132,132,989.312,1.0,540672,132.0,NA
dmatdmatadd,600,1,12,1024,7200,5,50,931.253,10.0,36000,50.0,NA
dmatdmatadd,600,1,12,1024,7200,6,50,938.765,8.333333333333334,43200,50.0,NA
dmatdmatadd,600,1,12,1024,7200,7,50,951.25,7.142857142857143,50400,50.0,NA
dmatdmatadd,600,1,12,1024,7200,8,50,959.382,6.25,57600,50.0,NA
dmatdmatadd,600,1,12,1024,7200,9,50,971.455,5.555555555555555,64800,50.0,NA
dmatdmatadd,600,1,12,1024,7200,10,50,981.454,5.0,72000,50.0,NA
dmatdmatadd,600,1,12,1024,7200,20,50,999.861,2.5,144000,50.0,NA
dmatdmatadd,600,1,12,1024,7200,30,50,1008.34,1.6666666666666667,216000,50.0,NA
dmatdmatadd,600,1,12,1024,7200,40,50,1009.86,1.25,288000,50.0,NA
dmatdmatadd,600,1,12,1024,7200,50,50,1033.04,1.0,360000,50.0,NA
dmatdmatadd,600,1,16,1024,9600,4,38,930.467,9.5,38400,38.0,NA
dmatdmatadd,600,1,16,1024,9600,5,38,945.465,7.6,48000,38.0,NA
dmatdmatadd,600,1,16,1024,9600,6,38,953.49,6.333333333333333,57600,38.0,NA
dmatdmatadd,600,1,16,1024,9600,7,38,955.654,5.428571428571429,67200,38.0,NA
dmatdmatadd,600,1,16,1024,9600,8,38,974.608,4.75,76800,38.0,NA
dmatdmatadd,600,1,16,1024,9600,9,38,977.116,4.222222222222222,86400,38.0,NA
dmatdmatadd,600,1,16,1024,9600,10,38,986.3,3.8,96000,38.0,NA
dmatdmatadd,600,1,16,1024,9600,20,38,1010.56,1.9,192000,38.0,NA
dmatdmatadd,600,1,16,1024,9600,30,38,1010.7,1.2666666666666666,288000,38.0,NA
dmatdmatadd,600,1,16,1024,9600,38,38,1028.56,1.0,364800,38.0,NA
dmatdmatadd,600,1,20,1024,12000,4,30,952.085,7.5,48000,30.0,NA
dmatdmatadd,600,1,20,1024,12000,5,30,972.147,6.0,60000,30.0,NA
dmatdmatadd,600,1,20,1024,12000,6,30,978.66,5.0,72000,30.0,NA
dmatdmatadd,600,1,20,1024,12000,7,30,975.612,4.285714285714286,84000,30.0,NA
dmatdmatadd,600,1,20,1024,12000,8,30,985.576,3.75,96000,30.0,NA
dmatdmatadd,600,1,20,1024,12000,9,30,993.319,3.3333333333333335,108000,30.0,NA
dmatdmatadd,600,1,20,1024,12000,10,30,997.24,3.0,120000,30.0,NA
dmatdmatadd,600,1,20,1024,12000,20,30,1000.11,1.5,240000,30.0,NA
dmatdmatadd,600,1,20,1024,12000,30,30,1029.83,1.0,360000,30.0,NA
dmatdmatadd,600,1,32,1024,19200,2,19,930.988,9.5,38400,19.0,NA
dmatdmatadd,600,1,32,1024,19200,3,19,961.42,6.333333333333333,57600,19.0,NA
dmatdmatadd,600,1,32,1024,19200,4,19,978.897,4.75,76800,19.0,NA
dmatdmatadd,600,1,32,1024,19200,5,19,987.215,3.8,96000,19.0,NA
dmatdmatadd,600,1,32,1024,19200,6,19,987.192,3.1666666666666665,115200,19.0,NA
dmatdmatadd,600,1,32,1024,19200,7,19,1000.65,2.7142857142857144,134400,19.0,NA
dmatdmatadd,600,1,32,1024,19200,8,19,1000.02,2.375,153600,19.0,NA
dmatdmatadd,600,1,32,1024,19200,9,19,1000.43,2.111111111111111,172800,19.0,NA
dmatdmatadd,600,1,32,1024,19200,10,19,998.78,1.9,192000,19.0,NA
dmatdmatadd,600,1,32,1024,19200,19,19,1031.24,1.0,364800,19.0,NA
dmatdmatadd,600,1,4,1024,2400,20,150,940.829,7.5,48000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,30,150,962.382,5.0,72000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,40,150,978.307,3.75,96000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,50,150,990.919,3.0,120000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,60,150,990.876,2.5,144000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,70,150,992.147,2.142857142857143,168000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,80,150,1002.87,1.875,192000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,90,150,992.969,1.6666666666666667,216000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,100,150,1001.76,1.5,240000,150.0,NA
dmatdmatadd,600,1,4,1024,2400,150,150,1022.53,1.0,360000,150.0,NA
dmatdmatadd,600,1,4,256,1024,70,450,937.449,6.428571428571429,71680,450.0,NA
dmatdmatadd,600,1,4,256,1024,80,450,949.736,5.625,81920,450.0,NA
dmatdmatadd,600,1,4,256,1024,90,450,949.744,5.0,92160,450.0,NA
dmatdmatadd,600,1,4,256,1024,100,450,951.011,4.5,102400,450.0,NA
dmatdmatadd,600,1,4,256,1024,200,450,969.905,2.25,204800,450.0,NA
dmatdmatadd,600,1,4,256,1024,300,450,980.069,1.5,307200,450.0,NA
dmatdmatadd,600,1,4,256,1024,400,450,983.718,1.125,409600,450.0,NA
dmatdmatadd,600,1,4,256,1024,450,450,1003.91,1.0,460800,450.0,NA
dmatdmatadd,600,1,4,512,2048,40,300,929.891,7.5,81920,300.0,NA
dmatdmatadd,600,1,4,512,2048,50,300,944.876,6.0,102400,300.0,NA
dmatdmatadd,600,1,4,512,2048,60,300,954.942,5.0,122880,300.0,NA
dmatdmatadd,600,1,4,512,2048,70,300,954.206,4.285714285714286,143360,300.0,NA
dmatdmatadd,600,1,4,512,2048,80,300,963.634,3.75,163840,300.0,NA
dmatdmatadd,600,1,4,512,2048,90,300,964.144,3.3333333333333335,184320,300.0,NA
dmatdmatadd,600,1,4,512,2048,100,300,975.509,3.0,204800,300.0,NA
dmatdmatadd,600,1,4,512,2048,200,300,986.435,1.5,409600,300.0,NA
dmatdmatadd,600,1,4,512,2048,300,300,1006.43,1.0,614400,300.0,NA
dmatdmatadd,600,1,64,64,4096,20,100,930.583,5.0,81920,100.0,NA
dmatdmatadd,600,1,64,64,4096,30,100,956.812,3.3333333333333335,122880,100.0,NA
dmatdmatadd,600,1,64,64,4096,40,100,935.443,2.5,163840,100.0,NA
dmatdmatadd,600,1,64,64,4096,50,100,942.8,2.0,204800,100.0,NA
dmatdmatadd,600,1,64,64,4096,60,100,941.882,1.6666666666666667,245760,100.0,NA
dmatdmatadd,600,1,64,64,4096,70,100,952.094,1.4285714285714286,286720,100.0,NA
dmatdmatadd,600,1,64,64,4096,80,100,959.565,1.25,327680,100.0,NA
dmatdmatadd,600,1,64,64,4096,90,100,973.827,1.1111111111111112,368640,100.0,NA
dmatdmatadd,600,1,64,64,4096,100,100,994.964,1.0,409600,100.0,NA
dmatdmatadd,600,1,8,1024,4800,9,75,930.565,8.333333333333334,43200,75.0,NA
dmatdmatadd,600,1,8,1024,4800,10,75,940.336,7.5,48000,75.0,NA
dmatdmatadd,600,1,8,1024,4800,20,75,983.344,3.75,96000,75.0,NA
dmatdmatadd,600,1,8,1024,4800,30,75,994.942,2.5,144000,75.0,NA
dmatdmatadd,600,1,8,1024,4800,40,75,1005.95,1.875,192000,75.0,NA
dmatdmatadd,600,1,4,1024,2400,100,150,1001.76,1.5,240000,150.0,NA
dmatdmatadd,600,1,8,1024,4800,60,75,1005.54,1.25,288000,75.0,NA
dmatdmatadd,600,1,8,1024,4800,70,75,1008.1,1.0714285714285714,336000,75.0,NA
dmatdmatadd,600,1,8,1024,4800,75,75,1024.54,1.0,360000,75.0,NA
dmatdmatadd,600,1,8,512,4096,20,150,934.423,7.5,81920,150.0,NA
dmatdmatadd,600,1,8,512,4096,30,150,960.661,5.0,122880,150.0,NA
dmatdmatadd,600,1,8,512,4096,40,150,969.073,3.75,163840,150.0,NA
dmatdmatadd,600,1,8,512,4096,50,150,979.412,3.0,204800,150.0,NA
dmatdmatadd,600,1,8,512,4096,60,150,981.07,2.5,245760,150.0,NA
dmatdmatadd,600,1,8,512,4096,70,150,981.058,2.142857142857143,286720,150.0,NA
dmatdmatadd,600,1,8,512,4096,80,150,991.824,1.875,327680,150.0,NA
dmatdmatadd,600,1,8,512,4096,90,150,990.914,1.6666666666666667,368640,150.0,NA
dmatdmatadd,600,1,8,512,4096,100,150,992.149,1.5,409600,150.0,NA
dmatdmatadd,600,1,8,512,4096,150,150,1013.21,1.0,614400,150.0,NA
dmatdmatadd,690,1,12,1024,8280,7,58,949.501,8.285714285714286,57960,58.0,NA
dmatdmatadd,690,1,12,1024,8280,9,58,928.702,6.444444444444445,74520,58.0,NA
dmatdmatadd,690,1,12,1024,8280,10,58,975.893,5.8,82800,58.0,NA
dmatdmatadd,690,1,12,1024,8280,20,58,975.01,2.9,165600,58.0,NA
dmatdmatadd,690,1,12,1024,8280,30,58,975.745,1.9333333333333333,248400,58.0,NA
dmatdmatadd,690,1,12,1024,8280,40,58,962.296,1.45,331200,58.0,NA
dmatdmatadd,690,1,12,1024,8280,50,58,1012.22,1.16,414000,58.0,NA
dmatdmatadd,690,1,12,1024,8280,58,58,980.695,1.0,480240,58.0,NA
dmatdmatadd,690,1,16,1024,11040,5,44,956.248,8.8,55200,44.0,NA
dmatdmatadd,690,1,16,1024,11040,6,44,950.961,7.333333333333333,66240,44.0,NA
dmatdmatadd,690,1,16,1024,11040,7,44,960.431,6.285714285714286,77280,44.0,NA
dmatdmatadd,690,1,16,1024,11040,8,44,987.175,5.5,88320,44.0,NA
dmatdmatadd,690,1,16,1024,11040,9,44,967.878,4.888888888888889,99360,44.0,NA
dmatdmatadd,690,1,16,1024,11040,10,44,954.989,4.4,110400,44.0,NA
dmatdmatadd,690,1,16,1024,11040,20,44,970.756,2.2,220800,44.0,NA
dmatdmatadd,690,1,16,1024,11040,30,44,994.961,1.4666666666666666,331200,44.0,NA
dmatdmatadd,690,1,16,1024,11040,40,44,977.505,1.1,441600,44.0,NA
dmatdmatadd,690,1,16,1024,11040,44,44,1010.14,1.0,485760,44.0,NA
dmatdmatadd,690,1,20,1024,13800,3,35,932.008,11.666666666666666,41400,35.0,NA
dmatdmatadd,690,1,20,1024,13800,4,35,931.198,8.75,55200,35.0,NA
dmatdmatadd,690,1,20,1024,13800,5,35,979.439,7.0,69000,35.0,NA
dmatdmatadd,690,1,20,1024,13800,6,35,947.067,5.833333333333333,82800,35.0,NA
dmatdmatadd,690,1,20,1024,13800,7,35,965.016,5.0,96600,35.0,NA
dmatdmatadd,690,1,20,1024,13800,8,35,973.7,4.375,110400,35.0,NA
dmatdmatadd,690,1,20,1024,13800,9,35,983.119,3.888888888888889,124200,35.0,NA
dmatdmatadd,690,1,20,1024,13800,10,35,952.104,3.5,138000,35.0,NA
dmatdmatadd,690,1,20,1024,13800,20,35,984.255,1.75,276000,35.0,NA
dmatdmatadd,690,1,20,1024,13800,30,35,1014.13,1.1666666666666667,414000,35.0,NA
dmatdmatadd,690,1,20,1024,13800,35,35,988.953,1.0,483000,35.0,NA
dmatdmatadd,690,1,32,1024,22080,3,22,966.202,7.333333333333333,66240,22.0,NA
dmatdmatadd,690,1,32,1024,22080,4,22,970.592,5.5,88320,22.0,NA
dmatdmatadd,690,1,32,1024,22080,5,22,982.323,4.4,110400,22.0,NA
dmatdmatadd,690,1,32,1024,22080,6,22,989.029,3.6666666666666665,132480,22.0,NA
dmatdmatadd,690,1,32,1024,22080,7,22,999.022,3.142857142857143,154560,22.0,NA
dmatdmatadd,690,1,32,1024,22080,8,22,956.415,2.75,176640,22.0,NA
dmatdmatadd,690,1,32,1024,22080,9,22,988.383,2.4444444444444446,198720,22.0,NA
dmatdmatadd,690,1,32,1024,22080,10,22,1008.53,2.2,220800,22.0,NA
dmatdmatadd,690,1,32,1024,22080,20,22,1009.29,1.1,441600,22.0,NA
dmatdmatadd,690,1,32,1024,22080,22,22,1020.79,1.0,485760,22.0,NA
dmatdmatadd,690,1,4,1024,2760,20,173,949.495,8.65,55200,173.0,NA
dmatdmatadd,690,1,4,1024,2760,30,173,958.959,5.766666666666667,82800,173.0,NA
dmatdmatadd,690,1,4,1024,2760,40,173,981.336,4.325,110400,173.0,NA
dmatdmatadd,690,1,4,1024,2760,50,173,966.14,3.46,138000,173.0,NA
dmatdmatadd,690,1,4,1024,2760,60,173,988.107,2.8833333333333333,165600,173.0,NA
dmatdmatadd,690,1,4,1024,2760,70,173,992.165,2.4714285714285715,193200,173.0,NA
dmatdmatadd,690,1,4,1024,2760,80,173,987.852,2.1625,220800,173.0,NA
dmatdmatadd,690,1,4,1024,2760,90,173,994.285,1.9222222222222223,248400,173.0,NA
dmatdmatadd,690,1,4,1024,2760,100,173,984.643,1.73,276000,173.0,NA
dmatdmatadd,690,1,4,1024,2760,173,173,1029.41,1.0,477480,173.0,NA
dmatdmatadd,690,1,4,256,1024,60,519,943.263,8.65,61440,519.0,NA
dmatdmatadd,690,1,4,256,1024,70,519,945.831,7.414285714285715,71680,519.0,NA
dmatdmatadd,690,1,4,256,1024,80,519,952.154,6.4875,81920,519.0,NA
dmatdmatadd,690,1,4,256,1024,90,519,965.803,5.766666666666667,92160,519.0,NA
dmatdmatadd,690,1,4,256,1024,100,519,936.008,5.19,102400,519.0,NA
dmatdmatadd,690,1,4,256,1024,200,519,951.627,2.595,204800,519.0,NA
dmatdmatadd,690,1,4,256,1024,300,519,1005.77,1.73,307200,519.0,NA
dmatdmatadd,690,1,4,256,1024,400,519,1008.16,1.2975,409600,519.0,NA
dmatdmatadd,690,1,4,256,1024,500,519,997.229,1.038,512000,519.0,NA
dmatdmatadd,690,1,4,256,1024,519,519,1024.06,1.0,531456,519.0,NA
dmatdmatadd,690,1,4,512,2048,40,346,928.352,8.65,81920,346.0,NA
dmatdmatadd,690,1,4,512,2048,50,346,952.666,6.92,102400,346.0,NA
dmatdmatadd,690,1,4,512,2048,60,346,960.719,5.766666666666667,122880,346.0,NA
dmatdmatadd,690,1,4,512,2048,70,346,977.096,4.942857142857143,143360,346.0,NA
dmatdmatadd,690,1,4,512,2048,80,346,949.641,4.325,163840,346.0,NA
dmatdmatadd,690,1,4,512,2048,90,346,965.915,3.8444444444444446,184320,346.0,NA
dmatdmatadd,690,1,4,512,2048,100,346,946.904,3.46,204800,346.0,NA
dmatdmatadd,690,1,4,512,2048,200,346,997.695,1.73,409600,346.0,NA
dmatdmatadd,690,1,4,512,2048,300,346,993.864,1.1533333333333333,614400,346.0,NA
dmatdmatadd,690,1,4,512,2048,346,346,999.289,1.0,708608,346.0,NA
dmatdmatadd,690,1,64,64,4096,20,121,933.56,6.05,81920,121.0,NA
dmatdmatadd,690,1,64,64,4096,30,121,967.508,4.033333333333333,122880,121.0,NA
dmatdmatadd,690,1,64,64,4096,40,121,932.671,3.025,163840,121.0,NA
dmatdmatadd,690,1,64,64,4096,50,121,940.336,2.42,204800,121.0,NA
dmatdmatadd,690,1,64,64,4096,60,121,968.4,2.0166666666666666,245760,121.0,NA
dmatdmatadd,690,1,64,64,4096,70,121,966.833,1.7285714285714286,286720,121.0,NA
dmatdmatadd,690,1,64,64,4096,80,121,981.188,1.5125,327680,121.0,NA
dmatdmatadd,690,1,64,64,4096,90,121,971.151,1.3444444444444446,368640,121.0,NA
dmatdmatadd,690,1,64,64,4096,100,121,990.34,1.21,409600,121.0,NA
dmatdmatadd,690,1,64,64,4096,121,121,999.786,1.0,495616,121.0,NA
dmatdmatadd,690,1,8,1024,5520,20,87,936.341,4.35,110400,87.0,NA
dmatdmatadd,690,1,8,1024,5520,30,87,1004.07,2.9,165600,87.0,NA
dmatdmatadd,690,1,8,1024,5520,40,87,961.224,2.175,220800,87.0,NA
dmatdmatadd,690,1,8,1024,5520,50,87,978.003,1.74,276000,87.0,NA
dmatdmatadd,690,1,8,1024,5520,60,87,1014.36,1.45,331200,87.0,NA
dmatdmatadd,690,1,8,1024,5520,70,87,944.491,1.2428571428571429,386400,87.0,NA
dmatdmatadd,690,1,8,1024,5520,80,87,998.137,1.0875,441600,87.0,NA
dmatdmatadd,690,1,8,1024,5520,87,87,1000.21,1.0,480240,87.0,NA
dmatdmatadd,690,1,8,512,4096,20,174,929.837,8.7,81920,174.0,NA
dmatdmatadd,690,1,8,512,4096,30,174,965.206,5.8,122880,174.0,NA
dmatdmatadd,690,1,8,512,4096,40,174,956.873,4.35,163840,174.0,NA
dmatdmatadd,690,1,8,512,4096,50,174,966.47,3.48,204800,174.0,NA
dmatdmatadd,690,1,8,512,4096,60,174,955.632,2.9,245760,174.0,NA
dmatdmatadd,690,1,8,512,4096,70,174,982.812,2.4857142857142858,286720,174.0,NA
dmatdmatadd,690,1,8,512,4096,80,174,961.983,2.175,327680,174.0,NA
dmatdmatadd,690,1,8,512,4096,90,174,999.992,1.9333333333333333,368640,174.0,NA
dmatdmatadd,690,1,8,512,4096,100,174,991.654,1.74,409600,174.0,NA
dmatdmatadd,690,1,8,512,4096,174,174,993.208,1.0,712704,174.0,NA
dmatdmatadd,793,1,12,1024,9516,7,67,913.911,9.571428571428571,66612,67.0,NA
dmatdmatadd,793,1,12,1024,9516,9,67,897.715,7.444444444444445,85644,67.0,NA
dmatdmatadd,793,1,12,1024,9516,10,67,900.525,6.7,95160,67.0,NA
dmatdmatadd,793,1,12,1024,9516,20,67,897.958,3.35,190320,67.0,NA
dmatdmatadd,793,1,12,1024,9516,30,67,914.65,2.2333333333333334,285480,67.0,NA
dmatdmatadd,793,1,12,1024,9516,40,67,913.46,1.675,380640,67.0,NA
dmatdmatadd,793,1,12,1024,9516,50,67,892.688,1.34,475800,67.0,NA
dmatdmatadd,793,1,12,1024,9516,60,67,984.203,1.1166666666666667,570960,67.0,NA
dmatdmatadd,793,1,12,1024,9516,67,67,932.174,1.0,637572,67.0,NA
dmatdmatadd,793,1,16,1024,12688,8,50,913.278,6.25,101504,50.0,NA
dmatdmatadd,793,1,16,1024,12688,10,50,912.807,5.0,126880,50.0,NA
dmatdmatadd,793,1,16,1024,12688,20,50,902.446,2.5,253760,50.0,NA
dmatdmatadd,793,1,16,1024,12688,30,50,907.688,1.6666666666666667,380640,50.0,NA
dmatdmatadd,793,1,16,1024,12688,40,50,919.734,1.25,507520,50.0,NA
dmatdmatadd,793,1,16,1024,12688,50,50,942.193,1.0,634400,50.0,NA
dmatdmatadd,793,1,20,1024,15860,4,40,893.45,10.0,63440,40.0,NA
dmatdmatadd,793,1,20,1024,15860,7,40,923.761,5.714285714285714,111020,40.0,NA
dmatdmatadd,793,1,20,1024,15860,8,40,904.328,5.0,126880,40.0,NA
dmatdmatadd,793,1,20,1024,15860,10,40,893.828,4.0,158600,40.0,NA
dmatdmatadd,793,1,20,1024,15860,20,40,905.494,2.0,317200,40.0,NA
dmatdmatadd,793,1,20,1024,15860,30,40,901.271,1.3333333333333333,475800,40.0,NA
dmatdmatadd,793,1,20,1024,15860,40,40,934.757,1.0,634400,40.0,NA
dmatdmatadd,793,1,32,1024,25376,3,25,897.283,8.333333333333334,76128,25.0,NA
dmatdmatadd,793,1,32,1024,25376,4,25,899.272,6.25,101504,25.0,NA
dmatdmatadd,793,1,32,1024,25376,5,25,907.553,5.0,126880,25.0,NA
dmatdmatadd,793,1,32,1024,25376,6,25,916.621,4.166666666666667,152256,25.0,NA
dmatdmatadd,793,1,32,1024,25376,7,25,920.199,3.5714285714285716,177632,25.0,NA
dmatdmatadd,793,1,32,1024,25376,8,25,904.243,3.125,203008,25.0,NA
dmatdmatadd,793,1,32,1024,25376,9,25,899.005,2.7777777777777777,228384,25.0,NA
dmatdmatadd,793,1,32,1024,25376,10,25,895.119,2.5,253760,25.0,NA
dmatdmatadd,793,1,32,1024,25376,20,25,909.479,1.25,507520,25.0,NA
dmatdmatadd,793,1,32,1024,25376,25,25,914.962,1.0,634400,25.0,NA
dmatdmatadd,793,1,4,1024,3172,50,199,888.066,3.98,158600,199.0,NA
dmatdmatadd,793,1,4,1024,3172,60,199,901.13,3.316666666666667,190320,199.0,NA
dmatdmatadd,793,1,4,1024,3172,70,199,911.332,2.842857142857143,222040,199.0,NA
dmatdmatadd,793,1,4,1024,3172,80,199,909.951,2.4875,253760,199.0,NA
dmatdmatadd,793,1,4,1024,3172,90,199,900.805,2.2111111111111112,285480,199.0,NA
dmatdmatadd,793,1,4,1024,3172,100,199,891.265,1.99,317200,199.0,NA
dmatdmatadd,793,1,4,1024,3172,199,199,933.499,1.0,631228,199.0,NA
dmatdmatadd,793,1,4,256,1024,70,796,890.616,11.371428571428572,71680,796.0,NA
dmatdmatadd,793,1,4,256,1024,80,796,897.646,9.95,81920,796.0,NA
dmatdmatadd,793,1,4,256,1024,200,796,904.617,3.98,204800,796.0,NA
dmatdmatadd,793,1,4,256,1024,300,796,942.238,2.6533333333333333,307200,796.0,NA
dmatdmatadd,793,1,4,256,1024,400,796,929.851,1.99,409600,796.0,NA
dmatdmatadd,793,1,4,256,1024,500,796,897.169,1.592,512000,796.0,NA
dmatdmatadd,793,1,4,256,1024,600,796,917.633,1.3266666666666667,614400,796.0,NA
dmatdmatadd,793,1,4,256,1024,700,796,931.659,1.1371428571428572,716800,796.0,NA
dmatdmatadd,793,1,4,256,1024,796,796,950.564,1.0,815104,796.0,NA
dmatdmatadd,793,1,4,512,2048,200,398,891.721,1.99,409600,398.0,NA
