runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,work_per_core,w1,w2,w3,w4,w5,w6,w7,w8,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2232320,2232320,2232320,2232320,2232320,2231040,2227200,2224128,2222080,20,10240,34848,1742.4,10240,4356.0,248.9142857142857,32768,262144,20971520,8,512,8,3840.0,4,24699.735880258333,1743.0,722.021
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5156480,5156480,5156480,5155616,5156480,5153488,5145808,5146240,5145808,20,10240,81855,4092.75,10240,10231.875,584.6785714285714,32768,262144,20971520,8,512,8,3840.0,4,54482.941859957886,4093.0,756.501
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6129600,6129280,6129440,6129600,6129280,6124480,6119200,6119040,6119680,20,10240,96250,4812.5,10240,12031.25,687.5,32768,262144,20971520,8,512,8,3840.0,4,65141.2101907441,4813.0,752.212
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,69200,69200,69200,62280,55360,55360,55360,55360,55360,30,13840,1038,34.6,15360,129.75,4.942857142857143,32768,262144,20971520,8,512,8,5760.0,4,116.92137412244078,35.0,4083.77
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2238720,2238720,2231808,2227200,2227200,2227200,2227200,2227200,2227200,30,15360,34848,1161.6,15360,4356.0,165.94285714285715,32768,262144,20971520,8,512,8,5760.0,4,24217.151066866376,1162.0,736.409
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5158608,5158608,5150928,5151360,5150928,5151360,5150928,5150928,5151360,30,15360,81855,2728.5,15360,10231.875,389.7857142857143,32768,262144,20971520,8,512,8,5760.0,4,54724.699565430405,2729.0,753.159
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6129440,6129440,6124320,6124320,6124480,6124320,6124320,6124480,6124320,30,15360,96250,3208.3333333333335,15360,12031.25,458.3333333333333,32768,262144,20971520,8,512,8,5760.0,4,64130.837378593125,3209.0,764.063
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,74016,74016,71304,55360,55360,55360,55360,55360,55360,40,18656,1038,25.95,20480,129.75,3.7071428571428573,32768,262144,20971520,8,512,8,7680.0,4,115.81280955453255,26.0,4122.86
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2232320,2232320,2232320,2232320,2232320,2232320,2232320,2225920,2213888,40,20480,34848,871.2,20480,4356.0,124.45714285714286,32768,262144,20971520,8,512,8,7680.0,4,23906.82710250306,872.0,745.968
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5156480,5156480,5156048,5156048,5156048,5156480,5156048,5143248,5136000,40,20480,81855,2046.375,20480,10231.875,292.3392857142857,32768,262144,20971520,8,512,8,7680.0,4,54292.18385081386,2047.0,759.159
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6129600,6129440,6129440,6129440,6129600,6129280,6129440,6114240,6109120,40,20480,96250,2406.25,20480,12031.25,343.75,32768,262144,20971520,8,512,8,7680.0,4,64662.908300078125,2407.0,757.776
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,69200,69200,69200,69200,69200,62280,46032,46032,46336,50,23168,1038,20.76,25600,129.75,2.9657142857142857,32768,262144,20971520,8,512,8,9600.0,4,111.77018619001026,21.0,4271.98
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2243328,2243328,2227200,2227200,2227200,2227200,2227200,2227200,2227200,50,25600,34848,696.96,25600,4356.0,99.56571428571428,32768,262144,20971520,8,512,8,9600.0,4,24027.841139514236,697.0,742.211
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5161600,5161600,5161168,5161168,5161168,5161168,5138128,5136000,5136000,50,25600,81855,1637.1,25600,10231.875,233.87142857142857,32768,262144,20971520,8,512,8,9600.0,4,54190.96291368264,1638.0,760.577
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6134560,6134560,6134560,6134560,6134560,6134560,6108960,6109120,6109120,50,25600,96250,1925.0,25600,12031.25,275.0,32768,262144,20971520,8,512,8,9600.0,4,63312.892313814875,1925.0,773.934
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,83040,83040,62280,55360,55360,55360,55360,55360,55360,60,27680,1038,17.3,30720,129.75,2.4714285714285715,32768,262144,20971520,8,512,8,11520.0,4,122.09734954547197,18.0,3910.65
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2242560,2242560,2242560,2242560,2242560,2227968,2211840,2211840,2211840,60,30720,34848,580.8,30720,4356.0,82.97142857142858,32768,262144,20971520,8,512,8,11520.0,4,23928.671773424197,581.0,745.287
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5166288,5166288,5166288,5166288,5166288,5143248,5136000,5136000,5136000,60,30288,81855,1364.25,30720,10231.875,194.89285714285714,32768,262144,20971520,8,512,8,11520.0,4,53183.54959586262,1365.0,774.984
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6139680,6139680,6139680,6139520,6139680,6114080,6109120,6109120,6109120,60,30560,96250,1604.1666666666667,30720,12031.25,229.16666666666666,32768,262144,20971520,8,512,8,11520.0,4,63544.18330811019,1605.0,771.117
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,64688,64688,64688,64384,64688,64688,64384,57768,32192,70,32496,1038,14.82857142857143,35840,129.75,2.1183673469387756,32768,262144,20971520,8,512,8,13440.0,4,104.65796781879276,15.0,4562.29
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2257920,2257920,2243328,2222080,2222080,2222080,2222080,2222080,2222080,70,35840,34848,497.8285714285714,35840,4356.0,71.11836734693877,32768,262144,20971520,8,512,8,13440.0,4,24056.07143820649,498.0,741.34
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5180352,5180352,5157312,5147968,5144944,5145376,5147536,5144944,5147968,70,35408,81855,1169.357142857143,35840,10231.875,167.05102040816325,32768,262144,20971520,8,512,8,13440.0,4,53446.9970071217,1170.0,771.164
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6129600,6129440,6129600,6129440,6129280,6129600,6129440,6129440,6093760,70,35680,96250,1375.0,35840,12031.25,196.42857142857142,32768,262144,20971520,8,512,8,13440.0,4,63421.307747365754,1375.0,772.611
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,74016,73712,74016,73712,73712,71608,36704,37008,37008,80,37008,1038,12.975,40960,129.75,1.8535714285714286,32768,262144,20971520,8,512,8,15360.0,4,110.21193893425784,13.0,4332.38
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2252800,2252800,2252800,2252800,2227968,2211840,2211840,2211840,2211840,80,40960,34848,435.6,40960,4356.0,62.22857142857143,32768,262144,20971520,8,512,8,15360.0,4,24081.116006746164,436.0,740.569
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5156480,5156048,5156480,5156048,5156048,5156480,5155616,5156480,5123200,80,40528,81855,1023.1875,40960,10231.875,146.16964285714286,32768,262144,20971520,8,512,8,15360.0,4,53183.00059871586,1024.0,774.992
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6149920,6149760,6149920,6149760,6114080,6109120,6109120,6108960,6109280,80,40800,96250,1203.125,40960,12031.25,171.875,32768,262144,20971520,8,512,8,15360.0,4,63392.3442747657,1204.0,772.964
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,83040,83040,83040,83040,62280,41520,41520,41520,41520,90,41520,1038,11.533333333333333,46080,129.75,1.6476190476190475,32768,262144,20971520,8,512,8,17280.0,4,122.92783897966908,12.0,3884.23
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2257920,2257920,2257920,2254080,2216448,2211840,2211840,2211840,2211840,90,46080,34848,387.2,46080,4356.0,55.31428571428572,32768,262144,20971520,8,512,8,17280.0,4,23794.64298818522,388.0,749.485
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5166720,5166720,5166288,5165856,5165856,5166720,5143680,5120640,5120640,90,45648,81855,909.5,46080,10231.875,129.92857142857142,32768,262144,20971520,8,512,8,17280.0,4,53421.50422795166,910.0,771.532
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6139840,6139840,6139520,6139680,6139680,6139520,6114240,6093760,6093760,90,45920,96250,1069.4444444444443,46080,12031.25,152.77777777777777,32768,262144,20971520,8,512,8,17280.0,4,62957.48570929317,1070.0,778.303
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,92368,92368,92368,61976,46336,46032,46032,46336,46032,100,46336,1038,10.38,51200,129.75,1.4828571428571429,32768,262144,20971520,8,512,8,19200.0,4,131.48865157214692,11.0,3631.34
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2252800,2252800,2252800,2252800,2252800,2217728,2201600,2201600,2201600,100,51200,34848,348.48,51200,4356.0,49.78285714285714,32768,262144,20971520,8,512,8,19200.0,4,23586.06187170436,349.0,756.113
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5186768,5186768,5186336,5163296,5136000,5136000,5136000,5136000,5136000,100,50768,81855,818.55,51200,10231.875,116.93571428571428,32768,262144,20971520,8,512,8,19200.0,4,52782.12473651454,819.0,780.878
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6160000,6160000,6160000,6134400,6109120,6109120,6109120,6109120,6109120,100,51040,96250,962.5,51200,12031.25,137.5,32768,262144,20971520,8,512,8,19200.0,4,62994.15054316385,963.0,777.85
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,92368,92368,92368,92064,92368,92368,15944,0,0,200,92368,1038,5.19,102400,129.75,0.7414285714285714,32768,262144,20971520,8,512,8,38400.0,4,133.5048231511254,6.0,3576.5
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2252800,2252800,2252800,2252800,2252800,2252800,2252800,2166528,2150400,200,102400,34848,174.24,102400,4356.0,24.89142857142857,32768,262144,20971520,8,512,8,38400.0,4,24030.237004757884,175.0,742.137
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5237104,5237104,5163296,5136000,5136000,5136000,5136000,5136000,5136000,200,101104,81855,409.275,102400,10231.875,58.46785714285714,32768,262144,20971520,8,512,8,38400.0,4,53606.32198857547,410.0,768.872
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6211200,6211200,6134400,6108960,6109440,6108800,6109120,6109280,6108800,200,101920,96250,481.25,102400,12031.25,68.75,32768,262144,20971520,8,512,8,38400.0,4,62817.7746098247,482.0,780.034
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,138400,138400,138400,138400,62280,0,0,0,0,300,138400,1038,3.46,153600,129.75,0.4942857142857143,32768,262144,20971520,8,512,8,57600.0,4,180.88350614272022,4.0,2639.71
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2304000,2304000,2304000,2304000,2304000,2166528,2150400,2150400,2150400,300,153600,34848,116.16,153600,4356.0,16.594285714285714,32768,262144,20971520,8,512,8,57600.0,4,24159.8361321997,117.0,738.156
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5264400,5264400,5136000,5136000,5136000,5136000,5136000,5136000,5136000,300,151440,81855,272.85,153600,10231.875,38.97857142857143,32768,262144,20971520,8,512,8,57600.0,4,52885.33836998334,273.0,779.354
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236160,6236160,6109280,6108960,6109120,6109120,6109120,6108960,6109280,300,152800,96250,320.8333333333333,153600,12031.25,45.833333333333336,32768,262144,20971520,8,512,8,57600.0,4,63113.342547022665,321.0,776.381
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,184736,184736,184432,108312,0,0,0,0,0,400,184736,1038,2.595,204800,129.75,0.3707142857142857,32768,262144,20971520,8,512,8,76800.0,4,230.47293579310147,3.0,2071.74
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2252800,2252800,2252800,2252800,2252800,2252800,2252800,2252800,2064128,400,204800,34848,87.12,204800,4356.0,12.445714285714285,32768,262144,20971520,8,512,8,76800.0,4,23823.40965561463,88.0,748.58
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5237104,5235808,5237104,5236672,5235808,5164592,5034896,5035328,5036192,400,201776,81855,204.6375,204800,10231.875,29.23392857142857,32768,262144,20971520,8,512,8,76800.0,4,53269.46986949003,205.0,773.734
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236320,6236320,6109280,6108960,6108960,6109280,6109120,6108960,6109120,400,203680,96250,240.625,204800,12031.25,34.375,32768,262144,20971520,8,512,8,76800.0,4,62816.72770999696,241.0,780.047
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,230768,230768,230768,15944,0,0,0,0,0,500,230768,1038,2.076,256000,129.75,0.2965714285714286,32768,262144,20971520,8,512,8,96000.0,4,279.99272868007955,3.0,1705.33
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2304000,2304000,2304000,2304000,2304000,2304000,2217728,2048000,2048000,500,256000,34848,69.696,256000,4356.0,9.95657142857143,32768,262144,20971520,8,512,8,96000.0,4,23871.43442282826,70.0,747.074
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5287440,5287440,5287008,5286576,5214496,5034896,5035328,5035760,5034896,500,252112,81855,163.71,256000,10231.875,23.38714285714286,32768,262144,20971520,8,512,8,96000.0,4,53418.45780584155,164.0,771.576
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236320,6236320,6109120,6108960,6109120,6109120,6109120,6109120,6109120,500,254560,96250,192.5,256000,12031.25,27.5,32768,262144,20971520,8,512,8,96000.0,4,62816.56665158214,193.0,780.049
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,276800,276800,200680,0,0,0,0,0,0,600,276800,1038,1.73,307200,129.75,0.24714285714285714,32768,262144,20971520,8,512,8,115200.0,4,334.6322045301637,2.0,1426.88
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2457600,2457600,2457600,2166528,2150400,2150400,2150400,2150400,2150400,600,307200,34848,58.08,307200,4356.0,8.297142857142857,32768,262144,20971520,8,512,8,115200.0,4,23653.853193730054,59.0,753.946
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5264400,5264400,5136000,5136000,5136000,5136000,5136000,5136000,5136000,600,302448,81855,136.425,307200,10231.875,19.489285714285714,32768,262144,20971520,8,512,8,115200.0,4,53202.35959262175,137.0,774.71
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236320,6236320,6109120,6109120,6109120,6109120,6108960,6109120,6109120,600,305600,96250,160.41666666666666,307200,12031.25,22.916666666666668,32768,262144,20971520,8,512,8,115200.0,4,62737.50627375062,161.0,781.032
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,323136,323136,154344,0,0,0,0,0,0,700,323136,1038,1.4828571428571429,358400,129.75,0.21183673469387754,32768,262144,20971520,8,512,8,134400.0,4,387.8734707803285,2.0,1231.02
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2508800,2508800,2422528,2150400,2150400,2150400,2150400,2150400,2150400,700,358400,34848,49.78285714285714,358400,4356.0,7.111836734693878,32768,262144,20971520,8,512,8,134400.0,4,24017.712558785977,50.0,742.524
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5287872,5287872,5286576,5287008,5287440,5263536,4935088,4934656,4934224,700,352784,81855,116.93571428571428,358400,10231.875,16.705102040816328,32768,262144,20971520,8,512,8,134400.0,4,53504.86155284099,117.0,770.33
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6414560,6414560,6236320,6058080,6058240,6058240,6058080,6058240,6058240,700,356480,96250,137.5,358400,12031.25,19.642857142857142,32768,262144,20971520,8,512,8,134400.0,4,62913.18878707224,138.0,778.851
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,369168,369168,108312,0,0,0,0,0,0,800,369168,1038,1.2975,409600,129.75,0.18535714285714286,32768,262144,20971520,8,512,8,153600.0,4,435.67283477499177,2.0,1095.96
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2457600,2457600,2457600,2457600,2268928,2048000,2048000,2048000,2048000,800,409600,34848,43.56,409600,4356.0,6.222857142857142,32768,262144,20971520,8,512,8,153600.0,4,24041.024313700116,44.0,741.804
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5237536,5235376,5237536,5236240,5236672,5237536,5234944,4963248,4834848,800,403120,81855,102.31875,409600,10231.875,14.616964285714285,32768,262144,20971520,8,512,8,153600.0,4,53423.720025923525,103.0,771.5
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236480,6236480,6108960,6109120,6109120,6109120,6108960,6109280,6108960,800,407360,96250,120.3125,409600,12031.25,17.1875,32768,262144,20971520,8,512,8,153600.0,4,62589.25355289814,121.0,782.882
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,415200,415200,62280,0,0,0,0,0,0,900,415200,1038,1.1533333333333333,460800,129.75,0.16476190476190475,32768,262144,20971520,8,512,8,172800.0,4,490.52149498722537,2.0,973.413
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2304000,2304000,2304000,2304000,2304000,2304000,2304000,2166528,1843200,900,460800,34848,38.72,460800,4356.0,5.531428571428571,32768,262144,20971520,8,512,8,172800.0,4,23852.15025719628,39.0,747.678
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5438016,5438016,5438016,5415408,4984992,4984992,4984992,4984992,4984992,900,453456,81855,90.95,460800,10231.875,12.992857142857142,32768,262144,20971520,8,512,8,172800.0,4,52901.69718641583,91.0,779.113
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6414720,6414400,6414720,6388800,5956480,5956480,5956160,5956480,5956480,900,458240,96250,106.94444444444444,460800,12031.25,15.277777777777779,32768,262144,20971520,8,512,8,172800.0,4,62646.86855152769,107.0,782.162
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,461536,461536,15944,0,0,0,0,0,0,1000,461536,1038,1.038,512000,129.75,0.1482857142857143,32768,262144,20971520,8,512,8,192000.0,4,539.9555578172443,2.0,884.295
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2560000,2560000,2560000,2473728,2048000,2048000,2048000,2048000,2048000,1000,512000,34848,34.848,512000,4356.0,4.978285714285715,32768,262144,20971520,8,512,8,192000.0,4,23699.05436221276,35.0,752.508
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5538688,5538688,5465744,5035328,5034896,5035760,5035328,5034896,5035760,1000,503792,81855,81.855,512000,10231.875,11.69357142857143,32768,262144,20971520,8,512,8,192000.0,4,52967.64219430104,82.0,778.143
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236320,6236320,6109120,6109120,6109120,6109120,6108960,6109120,6109120,1000,509120,96250,96.25,512000,12031.25,13.75,32768,262144,20971520,8,512,8,192000.0,4,62897.60270279984,97.0,779.044
hpx,ws_marvin,dmatdmatadd,690,8,4,128,512,477480,477480,0,0,0,0,0,0,0,1038,477480,1038,1.0,531456,129.75,0.14285714285714285,32768,262144,20971520,8,512,8,199296.0,4,567.9383865116417,1.0,840.725
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2457600,2457600,2457600,2457600,2457600,2457600,1859328,1843200,1843200,1200,614400,34848,29.04,614400,4356.0,4.148571428571429,32768,262144,20971520,8,512,8,230400.0,4,23770.63400875984,30.0,750.242
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5438016,5438016,5438016,5438016,5438016,4962384,4833984,4833984,4833984,1200,604464,81855,68.2125,614400,10231.875,9.744642857142857,32768,262144,20971520,8,512,8,230400.0,4,53031.84118394083,69.0,777.201
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236320,6236320,6109120,6108960,6109120,6109120,6109120,6109120,6109120,1200,611040,96250,80.20833333333333,614400,12031.25,11.458333333333334,32768,262144,20971520,8,512,8,230400.0,4,62899.2982235441,81.0,779.023
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2826240,2826240,2289408,2119680,2119680,2119680,2119680,2119680,2119680,1380,706560,34848,25.252173913043478,706560,4356.0,3.607453416149068,32768,262144,20971520,8,512,8,264960.0,4,24562.942639682,26.0,726.042
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5558736,5558736,5558736,5558736,5083104,4864272,4864272,4864272,4864272,1380,694896,81855,59.31521739130435,706560,10231.875,8.47360248447205,32768,262144,20971520,8,512,8,264960.0,4,52343.66963459099,60.0,787.419
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6323040,6322880,6322880,6322880,6322880,6323040,6144640,5620320,5620480,1380,702560,96250,69.7463768115942,706560,12031.25,9.96376811594203,32768,262144,20971520,8,512,8,264960.0,4,62527.03656300365,70.0,783.661
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2437632,2437632,2437632,2437632,2437632,2437632,2395392,1625088,1625088,1587,812544,34848,21.958412098298677,812544,4356.0,3.136916014042668,32768,262144,20971520,8,512,8,304704.0,4,24177.687154882453,22.0,737.611
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5593200,5593200,5593200,5593200,5257152,4794912,4794912,4794912,4794912,1587,799152,81855,51.57844990548204,812544,10231.875,7.368349986497434,32768,262144,20971520,8,512,8,304704.0,4,52848.51717598605,52.0,779.897
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6463552,6463552,6463392,6463392,6463392,6179808,5655488,5655488,5655488,1587,808064,96250,60.64902331442974,812544,12031.25,8.664146187775678,32768,262144,20971520,8,512,8,304704.0,4,62844.84505539324,61.0,779.698
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2764800,2764800,2764800,2764800,2166528,1843200,1843200,1843200,1843200,1800,921600,34848,19.36,921600,4356.0,2.7657142857142856,32768,262144,20971520,8,512,8,345600.0,4,23446.612587265485,20.0,760.61
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5438448,5438016,5438448,5438448,5438016,5438016,4961952,4531536,4531968,1800,906480,81855,45.475,921600,10231.875,6.496428571428571,32768,262144,20971520,8,512,8,345600.0,4,52914.39751658052,46.0,778.926
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6414720,6414560,6414560,6414400,6414720,6414560,5930720,5498240,5498240,1800,916480,96250,53.47222222222222,921600,12031.25,7.638888888888889,32768,262144,20971520,8,512,8,345600.0,4,62766.758724579464,54.0,780.668
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,3072000,3072000,2473728,2048000,2048000,2048000,2048000,2048000,2048000,2000,1024000,34848,17.424,1024000,4356.0,2.4891428571428573,32768,262144,20971520,8,512,8,384000.0,4,24251.301382157602,18.0,735.372
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5969104,5969104,5035328,5035328,5035328,5035328,5034896,5035760,5035328,2000,1007152,81855,40.9275,1024000,10231.875,5.846785714285715,32768,262144,20971520,8,512,8,384000.0,4,52555.98428028226,41.0,784.238
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236000,6236000,6109280,6109120,6108800,6109440,6108960,6108960,6109440,2000,1018240,96250,48.125,1024000,12031.25,6.875,32768,262144,20971520,8,512,8,384000.0,4,62913.67345235573,49.0,778.845
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,3072000,3072000,3072000,3072000,2473728,1536000,1536000,1536000,1536000,3000,1536000,34848,11.616,1536000,4356.0,1.6594285714285715,32768,262144,20971520,8,512,8,576000.0,4,24266.811085015415,12.0,734.902
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,6042480,6042480,6042480,6042048,4962384,4531536,4531968,4531968,4531536,3000,1510944,81855,27.285,1536000,10231.875,3.8978571428571427,32768,262144,20971520,8,512,8,576000.0,4,52431.36386881092,28.0,786.102
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236480,6236480,6108960,6109120,6109120,6109120,6108960,6109280,6108960,3000,1527360,96250,32.083333333333336,1536000,12031.25,4.583333333333333,32768,262144,20971520,8,512,8,576000.0,4,62626.291028208674,33.0,782.419
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,3497728,3497728,2048000,2048000,2048000,2048000,2048000,2048000,2048000,4000,2048000,34848,8.712,2048000,4356.0,1.2445714285714287,32768,262144,20971520,8,512,8,768000.0,4,24913.321719791402,9.0,715.831
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,6042480,6042480,6042480,6042048,6042480,4961952,4028176,4028176,4028608,4000,2014304,81855,20.46375,2048000,10231.875,2.9233928571428573,32768,262144,20971520,8,512,8,768000.0,4,52193.205173175775,21.0,789.689
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236320,6236320,6108960,6109120,6109280,6108960,6108960,6109280,6109120,4000,2036480,96250,24.0625,2048000,12031.25,3.4375,32768,262144,20971520,8,512,8,768000.0,4,62302.047957319286,25.0,786.491
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,2560000,2560000,2560000,2560000,2560000,2560000,2560000,2473728,0,5000,2560000,34848,6.9696,2560000,4356.0,0.9956571428571429,32768,262144,20971520,8,512,8,960000.0,4,22482.899296910164,7.0,793.213
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,5969104,5969104,5035328,5035328,5035328,5035328,5035328,5035328,5035328,5000,2517664,81855,16.371,2560000,10231.875,2.3387142857142855,32768,262144,20971520,8,512,8,960000.0,4,53213.624497447534,17.0,774.546
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,7636480,7636480,7636320,7636320,5727360,5090880,5090880,5090880,5090880,5000,2545600,96250,19.25,2560000,12031.25,2.75,32768,262144,20971520,8,512,8,960000.0,4,63002.81712596577,20.0,777.743
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,3072000,3072000,3072000,3072000,3072000,3072000,2473728,0,0,6000,3072000,34848,5.808,3072000,4356.0,0.8297142857142857,32768,262144,20971520,8,512,8,1152000.0,4,23916.99065648675,6.0,745.651
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,6042912,6042912,6042048,6042480,6042480,6042048,4962384,3021024,3021024,6000,3021456,81855,13.6425,3072000,10231.875,1.9489285714285713,32768,262144,20971520,8,512,8,1152000.0,4,52050.96439084823,14.0,791.847
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,6236320,6236320,6109120,6108960,6109120,6109120,6109120,6109120,6109120,6000,3054560,96250,16.041666666666668,3072000,12031.25,2.2916666666666665,32768,262144,20971520,8,512,8,1152000.0,4,62822.84854180476,17.0,779.971
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,3584000,3584000,3584000,3584000,3584000,3497728,0,0,0,7000,3584000,34848,4.978285714285715,3584000,4356.0,0.7111836734693877,32768,262144,20971520,8,512,8,1344000.0,4,22286.839017184648,5.0,800.191
hpx,ws_marvin,dmatdmatadd,6420,8,4,128,512,7049632,7049632,7049632,7049632,5968672,3524816,3524816,3524816,3524384,7000,3524816,81855,11.69357142857143,3584000,10231.875,1.6705102040816326,32768,262144,20971520,8,512,8,1344000.0,4,52699.18310410213,12.0,782.107
hpx,ws_marvin,dmatdmatadd,7000,8,4,128,512,7127360,7127360,7127360,7127200,7127200,7127360,6236320,3563680,3563520,7000,3563680,96250,13.75,3584000,12031.25,1.9642857142857142,32768,262144,20971520,8,512,8,1344000.0,4,62049.35076118092,14.0,789.694
hpx,ws_marvin,dmatdmatadd,4222,8,4,128,512,4096000,4096000,4096000,4096000,4096000,1449728,0,0,0,8000,4096000,34848,4.356,4096000,4356.0,0.6222857142857143,32768,262144,20971520,8,512,8,1536000.0,4,22928.836466585926,5.0,777.786
